スクショ,投稿文,リプ,いいね,インプ,日時,URL
,"今日も神先輩（笑）からミーティング終わりにビジネスハック教えてもらったけど本当に目から鱗だった、今綺麗にまとめてるのでいつか投稿します✍🏻
こういうの投稿するの楽しい、私の学びのアウトプットにもなるし、なんだかんだフォロワーさんからの反応も悪くないしwin - winでは？💪🏻







",0,18,"4,259",2025/5/14 18:02:50,https://www.threads.com/@sena___dayo/post/DJoNRatTSSp
,"📚フルリモート正社員の私が毎日使ってる便利ツール

「difff（デュフフ）」って知ってます？
2ちゃんねるのオタク用語じゃないですよ。笑

システムエンジニアさんは恐らく必須で使ってるツールなんですがコーディング以外にもめちゃくちゃ使えるので共有です✍🏻（神先輩はもともとエンジニアでした）

【どんなツール？】
無料で使える「テキスト差分比較ツール」で、校閲・フィードバック・修正履歴チェックにめちゃくちゃ使える

【こんなときに使える】
・修正前と修正後の資料、何が変わったのかを一瞬でチェック
・ライターさんの記事修正を、視覚的に確認
・ChatGPTに添削依頼した時、Before/After比較
・「上司の添削どこ直されたか分からない問題」を秒で解決
・私はコーディングの時、大事なパラメータ付URLが間違ってないか確認してます

【おすすめポイント】
・コピペして貼るだけで一瞬で比較
・結構な長文でもいける
・差分が赤・青でハッキリ表示される
・無料＆会員登録なし（ブクマしてます）

スマホでちょっと分かりづらいですがこんな感じ。ちなみに空白まで見つけてくれます。










",0,98,"6,437",2025/5/14 18:49:34,https://www.threads.com/@sena___dayo/post/DJoSnsTzlKm
,"私はフルリモートの会社で働く中で、
正社員・派遣・業務委託と、立場を問わず活躍している方々を日々間近で見て学んでいるんですが、その中で気づいたのは、成果を出し評価される人には共通するスキルや考え方のパターンがあるということです💭それをアウトプットの意味でここに残していきたい！

だから私の投稿を過去のもの、これからのもの問わず追ってもらえれば単なる理想論ではなく現場で実際に評価されている人のリアルな共通点が自然とわかるかなーと。
それはそのままフルリモートで採用される人のポイントにも直結するということになります。






",0,36,"8,687",2025/5/14 21:59:57,https://www.threads.com/@sena___dayo/post/DJooaDjzOue
,"転職活動中って就活と違ってそんなに人に状況とか言えないし相談相手もエージェントとかしかいないし、めちゃくちゃ孤独だと思うんですがフォローくださってる皆さんにはとりあえず私がいるので大丈夫です🙋🏻‍♀️これはノウハウが〜とかじゃなく壁打ちでも愚痴でもなんでもしんどくなる前に吐いてくださいってことです、転職活動なんて上手くいかないことがほとんどなので。noteのメッセージはみなさんにお送りしてるのでその返信でも、DMでも。






",0,25,"5,495",2025/5/15 11:32:32,https://www.threads.com/@sena___dayo/post/DJqFZqczN6i
,"外資でフルリモ求人を探されてる方📢💙
有益な情報発信されてる方がここにいます🙋🏻‍♀️

















",1,7,"5,562",2025/5/15 18:44:40,https://www.threads.com/@sena___dayo/post/DJq22shzFUI
,"🙏🏻フルリモートの会社にいる私が尊敬してやまない、仕事ができすぎる派遣さんの特徴②

前回のが好評だったので、
尊敬しかない方々の行動をまたこっそりシェアします✍🏻

・「これは○○の意図で合ってますか？」みたいに前提の確認が習慣化されている
・Slackのメッセージ一行目に太文字（←重要）で【確認要 / ○月○日まで】【対応済】などタイトルをつけてくださる
・「今後の参考になれば」と仕事のログを分かりやすく残してくださる（＝常に作業をマニュアル化）
・お子さんの病院や学校行事などで早退される日も、「この件だけは明日朝イチに確認したいです」と先に連絡をくださる（これに関しては正社員よりちゃんとしてると思う）
・お子さんに作ったであろうキャラ弁？の写真が定期的にSlackのアイコンに反映されてて癒し🕊️笑

すごすぎる。これからも日々の学びをアウトプットしていきますね🙏🏻





",0,"1,286","110,000",2025/5/15 20:24:47,https://www.threads.com/@sena___dayo/post/DJrCT9bzJY6
,"何度でも言いたいのですが、面接通過や内定のご報告、そして感謝の言葉をくださって本当にありがとうございます。
でもそれはすべてみなさんの実力です。
私のnoteを読んで、行動に移して、自分の力に変えたからこその結果です！







",2,17,"4,205",2025/5/16 10:56:23,https://www.threads.com/@sena___dayo/post/DJsmDvNz7DM
,"転職活動中って本当に孤独でしんどいんですが、何十年という長いキャリア人生を考えると今何ヶ月か頑張るだけでまともな（）フルリモートや在宅ワークでのお仕事生活が待ってるって考えると頑張れません？！
私は当時そう言い聞かせて鬼のようにフルリモの会社受けまくりました。笑
これを乗り越えれば夫と一緒に住める…！フルリモートでカフェでお仕事しながらワーケーションするんだ…！（実際実現した）って日々言い聞かせてました、言霊ってあります、大事です☺️✌🏻






",0,60,"5,103",2025/5/16 11:27:33,https://www.threads.com/@sena___dayo/post/DJspoDDz0fM
,"フルリモートの会社に勤める私が大尊敬する、
神な先輩（3歳のお子さんがいる正社員）の特徴✍🏻

神先輩シリーズ、好評なので今回は実践編で。
私が既に真似している神先輩のスキルです！

・Slackに「自分へのDM」活用して、自作ナレッジベースを作成
→「この質問前にも誰かにされたな」とならないように、返信文を全部コピペ＋整理して自分用フォルダにしてるらしいです。AIより早い。
・GoogleカレンダーとSlackを連携して、“会議中 / 作業集中してます”を自動でステータス表示
→ステータスがSlack上で見えるだけで無駄なやり取りが減る、今メッセージして大丈夫かな？って気を遣わなくていい
・業務報告テンプレが“誰でもすぐ使える状態”で固定Slackにピン留めされてる
→毎回地味に面倒な報告テンプレをコピペできるのですごく助かる
・子どもが在宅でバタつく日は「家庭事情で反応遅めです」とSlackステータスに固定されている
・お昼休みは「お昼ご飯 / 夕食の準備（野菜切ったり）/ 洗濯物」まで終わらせるらしいです。時間の使い方神すぎる😂

今日も学びをアウトプットできた！また残します📚






",0,369,"120,000",2025/5/16 21:59:57,https://www.threads.com/@sena___dayo/post/DJtx_yogQg6
,"4つ投稿して合計で約65万回閲覧された、
フルリモート正社員の私が尊敬するワーママ先輩・派遣さんの神な行動をまとめてみました✍🏻

ツール関連はSlack とNotion使いが多めなので、誰でもすぐに取り入れやすいと思います！

これからもこのアカウントにノウハウ溜めていきます、自分のためにも（笑）





















",0,108,"8,177",2025/5/17 21:43:17,https://www.threads.com/@sena___dayo/post/DJwU4rOTXy5
,"Macをスタバで開いていいのか問題が話題になってるみたいなんですが、メンバー全員がフルリモートの弊社では、自宅以外で仕事をする時は

・社内VPNに必ず接続（これは自宅でも）
・MTGは必ず個室で行う
・覗き見防止フィルター使用
・離席の際は必ずロックをかける
・PCを置いたまま5分以上離席しない

などというルールがあります。（他にもある）

ちなみに私はスタバで仕事をしたことはありませんが、毎日コワーキングスペースに通っています（月額契約、会社経費）💪🏻

フルリモートだとどうしても家だけではしんどくなったりするので、社長は積極的にコワーキングなどを使用することを推奨しています📚






",1,87,"19,000",2025/5/18 1:23:10,https://www.threads.com/@sena___dayo/post/DJwuDDrTAzb
,"フルリモートの求人がなかなかない、未経験だから受からない、という声をよく聞くけれど、
私の場合は「全国転勤の夫とどうしても一緒にいたいけれど絶対に正社員と自分のキャリアは諦めたくない」かつ「夫の転勤先が意味のわからない離島」だったのでリモートあり、とかじゃなくてどうしても”フルリモート”である必要があったんです。
なので死ぬ気で探したし、怪しいかな？という求人ももちろんあったけど、とにかく可能性があれば受けまくりました（笑）面接したら大体わかるので。
正直今の会社もちょっと怪しいかな、と思ってたけど全然まともだったしむしろ神企業でした🥺

在宅ワーク、フルリモートで働くってなかなかできないことだけど、だからこそ人に頼らずにここ（Threads）でありませんか？と聞く前に自分で情報収集しにいって、受かるまで受ける。
リモートの転職に限らずだけど、うまく行くまで失敗を繰り返して、自分なりのコツを掴んでいく、それだけです！




",3,53,"7,238",2025/5/18 10:41:54,https://www.threads.com/@sena___dayo/post/DJxt_dZTvhf
,"神先輩は学習意欲と向上心が半端ないので、常にUdemyや書籍でインプットをしているらしいのだけど、それを定期的に「これがよかったよ〜」と発信してくださるのが本当に有り難い。。
あとは学習のためのUdemyや書籍購入は経費＝申請シートに記載する必要があるので、こっそり神先輩の購入履歴みていつも真似して買ってる。笑

今日もめちゃくちゃいい本見つけてしまった。今度紹介しますね。📚





",0,36,"4,347",2025/5/19 11:15:00,https://www.threads.com/@sena___dayo/post/DJ0WkupztBF
,"👩🏻‍💻フルリモート正社員の私が最近よく使っているショートカットキー

【Ctrl＋T】→タブ新規
【Ctrl＋W】→ タブ削除
【Ctrl＋Tab】→タブ移動
【Ctrl＋Shift＋T】→削除したタブの復元💯

最後のやつは本当によく使います。
いつも間違えてタブ消してしまうので。🥺笑

タブ周りのショートカットは、調べ物が多いマーケ職・リサーチ業務・Web関連のお仕事全般でかなり活用できます。

作業のテンポが落ちない＝時間が奪われるストレスを確実に減らしてくれるのでおすすめです！

おまけ：
【Ctrl＋Shift＋N】→シークレットモード㊙️

本日もアウトプットDone ✔︎





",0,30,"3,735",2025/5/19 13:32:40,https://www.threads.com/@sena___dayo/post/DJ0mVBYTDoB
,"🔖フルリモートの会社に勤める私が大尊敬する、神先輩の「絶対にミスをしないための工夫」

教えてもらったものまだまだストックあります、今日もアウトプットします📚

・Gmailは送信後、最長の「30秒の送信取消」設定にしている
→誤送信、添付忘れなど万が一の時のために。
・返信し忘れを防ぐために「未返信フィルター」を作っている
→Gmailで「in:inbox is:unread OR is:starred」フィルタ（受信トレイにある未読 or スター付きだけ表示）
・提出物のファイル名に”verと日付”を入れる癖
→最新版が一発で分かる、過去ファイルとも迷わない＝誤送信防止
・Slackを”タスク化（or 完了）しない時は未読に戻す”という運用ルール
→確認して後でしよう、となると忘れるので、見た＝処理した、にせず未読に戻す

最後のは私も教えてもらってすぐに実践してる、忙しい時にとってもよい。

まだあるので明日もアウトプットします📤





",4,408,"150,000",2025/5/19 22:00:17,https://www.threads.com/@sena___dayo/post/DJ1ga5QJILB
,"🔖フルリモートの会社に勤める私が大尊敬する、神先輩の「絶対にミスをしないための工夫」②

昨日載せきれなかった分です✍🏻

・資料には【前提条件】を1P目に書く（当たり前）
→特にマーケ・レポート資料は、前提（対象期間・対象者など）で初めて見た人にも認識ズレが起こらないように。
・Slackの「この投稿を1日後にリマインド」を使って自分に再通知する
→DMでもチャンネルでもできる。対応できない時はリマインドで未来の自分に任せる！
・「タスク引き継ぎ用Notion」を業務別に複数用意しておく
→退職や長期休暇だけでなく、ワーママ先輩ならではの急な子供の体調不良・時短勤務時にも使える。業務フローだけでなく、どのSlackチャンネル見ればいいか、まで書いてるらしいです◎
・Google Driveでは、「FIXフォルダ」「Workフォルダ」で分けて事故を構造的に防ぐ
提出用（FIX）と作業中（Work）のフォルダを分けて命名ルールも固定。
・スプレッドシートでの作業は「条件付き書式」を駆使して未記入セルを赤く表示する
→入力漏れが視覚的にわかる

今日はこの後、夜に「採用編」も投稿します📚！





",0,160,"10,000",2025/5/20 19:04:09,https://www.threads.com/@sena___dayo/post/DJ3xDyhzY_i
,"🔖フルリモートの会社に勤める私が社長から聞いた、「未経験でも採用したい人の特徴」

今日のアウトプット2つ目は採用系で。

日々フルリモートの採用面接をしている社長がこぼしていた言葉を拾ってこっそりシェアします✍🏻

・シンプルに言語化するのが上手い
・「何を求められてるか？」を掴むのが早い
・入社後の最初の3ヶ月の動きを明確に語れる
・過去の成功や失敗を“再現性”に変換できている
・Zoomで表情を意識してる（リアクションが伝わる）
・未経験でも「今やってる努力」の説明が曖昧じゃない（数字・頻度などがある）

私が当時採用された理由もかなり深く聞いてみたので、再現性を持たせてシェアしますね🔐




",0,99,"14,000",2025/5/20 22:00:07,https://www.threads.com/@sena___dayo/post/DJ4FMiht_lW
,"私が普段呟いている「フルリモートで働く神先輩の行動やビジネスハック」って、要は社長をはじめとするリーダー陣が欲しいけどなかなかいないと切望している人材なんです。
裏を返すと、そういう「神先輩っぽい行動」をちょっとずつでも真似していくだけで、フルリモートへの転職は有利になるのかなと。

Slackでの質問の仕方ひとつ、Notionの使い方、Googleカレンダーの予定名の工夫、議事録の取り方、全部「これができる人なら、未経験でも任せられそう」と採用側が思えるリアルなスキルセットの第一歩だと思ってます。

なので私の投稿はただの“推し神先輩語り”じゃなくて笑、「未経験からフルリモート正社員を目指すならここにヒントあるよ！」ってことです！私も神先輩みたいになれるように頑張ります！






",0,67,"10,000",2025/5/20 23:45:12,https://www.threads.com/@sena___dayo/post/DJ4ROP9zYe4
,"🔖フルリモートの会社に勤める私が尊敬する神先輩を見て学んだ、 「一緒に働きたい人」の共通点

リモート環境だからこそこういう働き方ができると信頼されるな〜と思った先輩の特徴です✍🏻

①指示の粒度を自分で合わせに行ける人
→「◯◯はどこまでやっておいたらよさそうですか？」と最初に確認する。指示待ちではないけど勝手にやりすぎない。
＝自己完結と独走の間を自分で調整できる人が信頼されるなと思います。
②完璧でなくても「制作途中を一度投げる勇気」がある人
→「まずたたき台だけ置いておきます、粗いですがご確認いただければ」と確認依頼できる＝リモートかつスピード重視の現場で重宝される
③「成果」ではなく、「再現できる型」を残してくれる人
→「このタスクは次の人が困らないようにテンプレ作っておきました」とマニュアル作成。未来の誰かのために動ける先輩は信頼の塊です。
④ 一歩手前で気づく、予測型の報連相ができる
→「○○さんが次に困るかもと思って整理しておきました」「この件、先に確認しておきますね」と、先回りの設計思考とリスクマネジメントが自然にできる

学びの毎日です。明日もアウトプットします📤





",0,80,"11,000",2025/5/21 22:00:13,https://www.threads.com/@sena___dayo/post/DJ6qAJVIUWf
,"✍🏻フル出社×激務営業職から、フルリモート×マーケ職に転職して変わったこと

・通勤ゼロ、朝ギリギリまで寝られる
・Slackでのやり取り中心＝無駄な会話ゼロ
・会議も最小限＆議事録がNotion
・毎日私服、ノーメイクの日も
・昼休憩に夜ご飯の支度ができる
・午後の休憩で近所のカフェに散歩
・お盆や年末年始は実家に長く帰省して、実家で仕事

ちなみにキャリア面もよい変化があって、

・「提案力」だけではなく「仕組みで成果を出す力」が身についた
・資料作成、マーケティングの分析スキルが伸びる
・Miro、Notionなどのツールも使いこなせるようになった
・自分の仕事が売上にどう繋がるか、事業全体の視点を持てるようになった
・年収も上がった（地方住みなのに）
・なにより、マーケティングという今後リモートがしやすいキャリアが積めている







",5,61,"10,000",2025/5/21 23:46:47,https://www.threads.com/@sena___dayo/post/DJ62Mo_T0M5
,"昨日の私の激怒投稿（返信）にいいねくださった方、ありがとうございます。

謝罪もなくしれっと消されているのと、その方のフォロワーが昨日から地味に増え続けているのがめちゃくちゃむかつきます。多分、別の投稿も全部他の方のコピーなんだろうなと。

毎日、投稿に結構な時間をかけて（ここでいうのも何ですが）マーケティングの観点でも、何か少しでも誰かの役に立てるかなという観点でも、本当に色んなことを考えながら投稿しているのでかなり悔しかったのです。

ということで、切り替えて今日からまた投稿頑張ります！🔖🙏🏻






",2,49,"4,070",2025/5/22 15:23:07,https://www.threads.com/@sena___dayo/post/DJ8hWn6zbQM
,"フルリモートの会社に勤める私が大尊敬する、
忙しいのに返信が鬼早いワーママ先輩の「脳内フロー図」🗺️

仕事ができる人は忙しい時ほど返信が早いというけれど、先輩を見てるとただの根性じゃないんだな〜と気づきました。ので、コツを聞いてみました。

🔖Slack通知が来た瞬間、神先輩はこう処理しているらしいです！

①まず「すぐに判断・回答できるか？」
→Yes：即レス
→No：②へ

②他に関係者がいるか？巻き込む必要があるか？
→いる：メンションで巻き込む or「確認してから返します」とだけ送る
→いない：③へ

③対応期限があるか？
→ある：Notionやカレンダーにすぐにメモ＋「○時までに対応します！」とだけ先に返す
→ない：④へ

④自分の今の作業を止めずに返せるか？
→いけそう：一言だけでも先に返す
→無理そう：「後で対応します！今日は○時以降 or ○時までになりそうです」とだけ送る

✔︎ポイント
・返すことと終わらせることは分けて考える
・その場で完璧にやろうとして進行中タスクが詰まるのを防ぐ

忙しいのに落ち着いてる先輩の冷静さは再現できることが今日の学び✍🏻





",0,133,"6,997",2025/5/22 21:36:02,https://www.threads.com/@sena___dayo/post/DJ9MB65T4mL
,"📚フルリモートの会社に勤める私の神先輩が作る「いい資料」を完全分解してみました。

先輩曰く、「リモートだからこそしっかり見なくても伝わる資料を作る必要がある」とのこと、教わったことを残しておきます。

✔︎リモートで伝わる資料のチェック項目
・スライドを開かなくても全体がわかる「1行サマリ」
→Slackで共有する前提で冒頭に”この資料の要点”を一行入れておく
・最初の3ページで全体像が見える
→目次／背景／要点を入れる
・“自分の考察”と“事実データ”の区別がついている
→ごちゃまぜだと信用度が下がるので色や配置で分ける
・「会話しなくても誤解されない設計」にする
→略語、IT用語、社内ルールは注釈を添える（読者が自分と同じ知識量とは限らない）
・ 「誰が見てもToDoが分かる」最後の一枚
→伝えて終わりではなく、受け手のネクストアクションが分かる結論があるか。「来週金曜までに案を選定→週明けに制作スタート」など、分かりやすい行動を書くと◎

よく「資料作成のポイント」とかに書いてある”1スライド1メッセージ”だけでなく色んなことを考えてるんだなと尊敬。今日もアウトプット🔖








",0,39,"4,405",2025/5/23 22:00:33,https://www.threads.com/@sena___dayo/post/DJ_zoZNgY4I
,"✍🏻みんなが知らないフルリモート正社員の現実

「在宅＝ラク」「通勤ない＝時間に余裕ある」的なイメージを持たれがちなんですが。

実際に結果を出してるフルリモート勢は、きっと出社より厳しい戦場で戦ってます…

・「頑張ってる風」が通用しない
→成果、スピードが評価対象。プロセスは見えづらい
・リモートでの存在感を出すのはプロの技
→即レスだけでなく、的確に・自律して・巻き込み力があることを定期的にアピール
・タスクの優先順位を誰も教えてくれない
→ 指示がないと動けない人は淘汰される
・相談が遅い＝ミスと同義
→ただし「聞く前に仮説と論点を整理する」が最低ライン
・「わかりません」だけでは許されない
→ググる・聞く・試す。まず自走してからの質問でないと嫌がられる

でも、逆に言えばこの現実を理解して行動できる人（弊社の神先輩みたいな人）は、地方在住でも、子育て中でも、未経験からでもちゃんとフルリモ正社員として活躍できてるなと。私も頑張る。

Threadsが変な副業や詐欺で溢れてる中、みなさんがまともなフルリモートに近づく投稿をしたい📚





",8,158,"55,000",2025/5/24 10:24:06,https://www.threads.com/@sena___dayo/post/DKBIuT5TMYm
